"","StartDate","EndDate","Status","Progress","Duration..in.seconds.","Finished","RecordedDate","ResponseId","ExternalReference","DistributionChannel","Culture","X1_neu_vale","X1_neu_arou","X1_neu_feel","X1_neu_desc","X2_hap_vale","X2_hap_arou","X2_hap_feel","X2_hap_desc","X3_han_vale","X3_han_arou","X3_han_feel","X3_han_desc","X4_neu_vale","X4_neu_arou","X4_neu_feel","X4_neu_desc","X5_han_vale","X5_han_arou","X5_han_feel","X5_han_desc","X6_hap_vale","X6_hap_arou","X6_hap_feel","X6_hap_desc","X7_han_vale","X7_han_arou","X7_han_feel","X7_han_desc","X8_hap_vale","X8_hap_arou","X8_hap_feel","X8_hap_desc","X9_han_vale","X9_han_arou","X9_han_feel","X9_han_desc","X10_hap_vale","X10_hap_arou","X10_hap_feel","X10_hap_desc","X11_neu_vale","X11_neu_arou","X11_neu_feel","X11_neu_desc","X12_hap_vale","X12_hap_arou","X12_hap_feel","X12_hap_desc","X13_neu_vale","X13_neu_arou","X13_neu_feel","X13_neu_desc","X14_neu_vale","X14_neu_arou","X14_neu_feel","X14_neu_desc","X15_han_vale","X15_han_arou","X15_han_feel","X15_han_desc","X16_han_vale","X16_han_arou","X16_han_feel","X16_han_desc","X17_hap_vale","X17_hap_arou","X17_hap_feel","X17_hap_desc","X18_neu_vale","X18_neu_arou","X18_neu_feel","X18_neu_desc","X19_han_vale","X19_han_arou","X19_han_feel","X19_han_desc","X20_hap_vale","X20_hap_arou","X20_hap_feel","X20_hap_desc","X21_neu_vale","X21_neu_arou","X21_neu_feel","X21_neu_desc","X22_han_vale","X22_han_arou","X22_han_feel","X22_han_desc","X23_hap_vale","X23_hap_arou","X23_hap_feel","X23_hap_desc","X24_hap_vale","X24_hap_arou","X24_hap_feel","X24_hap_desc","X25_neu_vale","X25_neu_arou","X25_neu_feel","X25_neu_desc","X26_han_vale","X26_han_arou","X26_han_feel","X26_han_desc","X27_neu_vale","X27_neu_arou","X27_neu_feel","X27_neu_desc","X28_han_vale","X28_han_arou","X28_han_feel","X28_han_desc","X29_hap_vale","X29_hap_arou","X29_hap_feel","X29_hap_desc","X30_hap_vale","X30_hap_arou","X30_hap_feel","X30_hap_desc","X31_neu_vale","X31_neu_arou","X31_neu_feel","X31_neu_desc","X32_han_vale","X32_han_arou","X32_han_feel","X32_han_desc","X33_hap_vale","X33_hap_arou","X33_hap_feel","X33_hap_desc","X34_han_vale","X34_han_arou","X34_han_feel","X34_han_desc","X35_han_vale","X35_han_arou","X35_han_feel","X35_han_desc","X36_hap_vale","X36_hap_arou","X36_hap_feel","X36_hap_desc","X37_neu_vale","X37_neu_arou","X37_neu_feel","X37_neu_desc","X38_neu_vale","X38_neu_arou","X38_neu_feel","X38_neu_desc","X39_han_vale","X39_han_arou","X39_han_feel","X39_han_desc","X40_hap_vale","X40_hap_arou","X40_hap_feel","X40_hap_desc","X41_hap_vale","X41_hap_arou","X41_hap_feel","X41_hap_desc","X42_neu_vale","X42_neu_arou","X42_neu_feel","X42_neu_desc","X43_han_vale","X43_han_arou","X43_han_feel","X43_han_desc","X44_neu_vale","X44_neu_arou","X44_neu_feel","X44_neu_desc","X45_han_vale","X45_han_arou","X45_han_feel","X45_han_desc","X46_neu_vale","X46_neu_arou","X46_neu_feel","X46_neu_desc","X47_hap_vale","X47_hap_arou","X47_hap_feel","X47_hap_desc","X48_neu_vale","X48_neu_arou","X48_neu_feel","X48_neu_desc","r.enthusiastic","r.astonished","r.nervous","r.dull","r.quiet","r.relaxed","r.excited","r.surprised","r.elated","r.sleepy","r.still","r.lonely","r.strong","r.passive","r.content","r.sluggish","r.inactive","r.sad","r.euphoric","r.fearful","r.happy","r.idle","r.calm","r.unhappy","r.aroused","r.hostile","r.satisfied","r.rested","r.peaceful","r.serene","r.noemotion","r.energetic","r.ashamed","r.disgusted","r.stressed","r.guilty","r.contemptuous","r.fatigued","r.angry","i.enthusiastic","i.astonished","i.nervous","i.dull","i.quiet","i.relaxed","i.excited","i.surprised","i.elated","i.sleepy","i.still","i.lonely","i.strong","i.passive","i.content","i.sluggish","i.inactive","i.sad","i.euphoric","i.fearful","i.happy","i.idle","i.calm","i.unhappy","i.aroused","i.hostile","i.satisfied","i.rested","i.peaceful","i.serene","i.noemotion","i.energetic","i.ashamed","i.disgusted","i.stressed","i.guilty","i.contemptuous","i.fatigued","i.angry","age","gender","gender_3_TEXT","didbefore","didbefore_","purpose","device","errors"
"45","2026-01-14 06:41:40","2026-01-14 07:25:44","0","100","2644","1","2026-01-14 07:25:45","R_3ODrldTVYOQxPKF","","anonymous","EA",5,5,9,14,7,5,13,13,1,6,2,1,5,3,9,8,1,7,4,4,6,6,10,10,1,6,2,2,6,6,12,12,2,6,6,6,6,5,10,13,5,1,8,14,5,5,10,10,3,3,11,14,3,5,6,6,2,5,11,4,1,6,4,4,6,6,10,10,3,4,5,5,1,6,6,3,5,5,10,10,3,2,5,5,1,6,2,1,7,5,10,10,6,5,15,12,6,5,12,14,1,6,1,1,6,5,9,14,1,6,6,4,6,5,12,12,7,6,10,10,3,2,14,14,2,6,6,3,6,6,10,10,1,6,10,4,1,5,2,2,7,6,10,10,3,2,14,14,4,2,8,8,1,6,2,3,7,5,13,13,6,6,10,10,3,4,5,5,1,5,1,1,4,1,14,14,2,6,11,11,4,1,15,15,6,6,10,10,4,1,14,14,2,2,2,4,4,4,2,2,2,2,4,2,1,2,2,4,4,1,1,2,2,4,4,2,2,2,2,3,3,3,4,1,2,2,2,2,3,2,2,3,2,1,1,3,3,3,2,2,1,3,1,2,2,4,1,2,1,2,1,4,2,3,1,2,1,5,4,4,4,2,2,1,1,1,1,1,1,1,57,"1","","1","Actually, I take it back. I haven't done a study quite like this. ","If I had to guess, maybe it's about how we respond to images involving large groups vs. individuals. ","2","No"
"46","2026-01-14 09:29:10","2026-01-14 09:43:45","0","100","875","1","2026-01-14 09:43:46","R_8MElmDCmA3xPftT","","anonymous","EA",5,5,8,9,2,2,5,5,1,1,3,3,4,4,14,14,1,1,3,3,4,4,14,15,1,1,5,3,4,4,15,15,3,3,3,4,3,2,15,15,4,4,15,15,1,1,6,14,4,4,15,15,4,4,15,15,1,1,3,3,1,1,4,4,2,4,5,15,4,4,15,15,4,3,15,15,1,2,5,5,3,3,15,15,1,1,3,3,3,3,6,6,4,4,10,9,4,4,14,14,1,1,3,3,4,4,15,15,3,4,15,15,5,4,8,13,2,2,3,3,4,4,15,15,4,4,14,14,3,2,8,8,4,4,14,14,3,4,4,15,2,2,5,5,4,4,15,15,4,4,15,15,1,1,3,3,3,2,15,15,2,1,3,3,3,4,14,14,1,2,3,3,5,4,15,15,2,2,4,4,4,4,15,15,4,2,15,15,4,4,15,15,1,3,2,2,3,2,3,1,2,1,1,3,1,2,2,2,2,2,2,3,3,2,1,1,1,1,1,2,1,2,1,3,1,3,2,3,3,3,3,4,4,2,3,3,2,2,2,2,2,2,4,4,2,2,4,3,3,2,3,3,2,3,2,2,4,4,2,2,4,2,4,2,3,3,3,4,4,4,27,"1","","2","","evaluating images and associated emotions","2",""
"47","2026-01-14 10:39:23","2026-01-14 11:29:31","0","100","3008","1","2026-01-14 11:29:32","R_534BKF7auQE9YyJ","","anonymous","EA",5,2,15,12,6,5,9,9,1,5,4,1,5,2,8,8,1,6,2,2,6,4,12,12,1,6,1,1,7,6,10,10,3,2,6,15,6,4,10,10,4,1,15,15,5,3,12,12,4,1,15,8,4,1,15,15,2,5,6,1,2,4,4,4,6,5,10,10,3,2,6,6,1,7,3,3,6,3,10,10,4,1,15,15,1,6,1,1,6,4,13,13,5,4,10,10,5,2,10,15,1,5,1,1,5,3,12,12,2,6,4,4,6,5,13,13,6,4,13,13,4,1,15,15,3,4,11,3,7,6,10,10,2,4,2,2,2,4,3,1,7,6,10,10,5,2,15,15,4,1,15,15,1,6,1,1,7,6,9,9,6,6,10,10,3,2,6,6,2,4,3,3,5,2,10,10,3,4,6,6,4,1,15,15,6,4,13,13,3,2,6,6,2,2,2,1,2,2,2,2,1,4,2,4,3,3,2,2,1,2,1,2,2,1,2,3,2,1,2,1,2,1,1,2,2,2,3,2,2,4,2,4,2,1,1,3,3,3,2,2,2,2,1,5,2,5,1,2,2,2,1,4,2,4,2,2,1,5,5,4,2,1,4,1,1,1,1,1,1,1,55,"1","","2","","You are trying to correlate whether my perceived emotion is the same as what the intended emotion is. Though arguably everything is neutral until I assign it meaning. And it is difficult to assess what the photographer intended to make me feel.. ","2","I thought the picture were very poor quality. Possibly stock photography, which skews the meaning of the picture. "
"48","2026-01-14 11:34:12","2026-01-14 11:59:31","0","100","1519","1","2026-01-14 11:59:32","R_6wL52qOb5u8iq53","","anonymous","EA",4,1,15,15,5,2,12,12,3,2,6,6,4,1,15,15,3,2,6,6,5,1,14,10,1,4,7,7,6,2,10,10,2,4,6,6,5,1,15,10,5,1,8,8,4,2,14,14,4,1,15,15,4,1,15,15,1,4,6,6,3,2,6,6,6,3,10,10,4,1,8,8,1,6,3,3,4,2,12,12,4,1,15,15,1,4,3,3,6,2,12,12,5,2,9,9,4,1,15,15,3,2,11,11,4,1,15,15,2,5,6,6,5,2,10,10,5,3,10,10,4,1,15,15,4,2,10,10,6,3,9,9,3,3,6,6,1,6,1,1,5,2,12,12,4,1,15,15,4,1,15,15,2,2,4,4,4,3,12,12,6,4,10,10,4,1,15,15,2,5,3,3,4,1,15,15,3,2,6,6,4,1,15,15,5,2,10,10,4,1,14,14,2,2,2,3,5,3,2,2,2,2,4,2,1,5,4,4,4,2,2,2,2,4,4,2,2,2,2,3,4,2,4,2,2,2,2,2,2,2,2,3,2,2,1,4,4,2,2,3,2,2,1,3,2,5,1,2,2,3,2,4,2,4,1,2,1,5,4,4,3,3,4,1,1,1,1,1,1,1,38,"1","","2","","Linking the emotions people said they wanted to feel to the picture reactions somehow. ","1",""
"49","2026-01-14 14:44:44","2026-01-14 14:57:23","0","100","758","1","2026-01-14 14:57:23","R_6bZbg9ziw0tWRZp","","anonymous","EA",2,2,15,14,6,4,10,10,3,4,6,6,4,5,15,14,2,3,3,3,5,4,10,10,2,4,15,6,5,5,9,9,2,5,6,6,5,3,10,10,4,2,15,15,4,3,15,10,4,2,15,15,4,2,14,14,1,6,6,6,2,3,11,6,5,4,10,10,3,3,7,7,2,6,4,3,6,4,12,12,4,2,14,14,2,4,6,6,5,3,15,12,4,3,8,8,4,2,14,15,2,4,11,11,4,1,15,5,1,4,6,6,4,3,13,13,4,3,12,12,4,2,14,14,2,4,3,3,5,4,12,13,2,3,4,3,2,3,4,4,4,3,10,10,4,2,14,14,4,1,14,5,1,4,3,6,5,3,10,10,4,5,6,6,4,2,14,14,2,4,6,6,4,2,15,15,3,2,3,3,4,1,5,5,5,2,10,10,5,1,15,15,2,2,2,2,2,3,3,2,2,2,2,1,3,2,4,2,2,2,2,2,3,2,3,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,2,4,2,2,2,3,3,3,3,3,2,3,3,4,2,4,1,1,2,2,1,4,2,3,1,3,1,4,3,4,2,1,3,1,1,1,1,1,2,1,36,"2","","2","","To judge emotional reaction to photos","2",""
"50","2026-01-14 14:44:30","2026-01-14 15:01:31","0","100","1021","1","2026-01-14 15:01:32","R_6nwoAlZ8epXtagV","","anonymous","EA",4,5,6,6,5,5,12,12,2,4,3,3,4,4,14,14,3,4,6,14,5,5,9,10,2,5,2,1,7,7,8,9,4,3,14,14,5,3,12,12,5,3,9,15,6,5,9,10,3,3,3,14,3,2,6,14,3,3,6,6,2,4,6,6,6,6,13,12,4,1,14,14,1,5,3,3,6,6,10,10,4,1,15,15,2,6,1,1,5,5,9,9,5,4,8,8,5,4,9,9,2,5,3,3,4,1,14,14,2,5,3,3,5,3,12,12,4,4,12,12,4,1,14,15,3,4,6,6,3,4,12,12,1,6,3,3,1,6,1,3,5,6,12,12,4,1,14,15,4,1,15,15,3,4,4,4,2,5,6,12,4,5,10,10,3,2,7,4,2,6,3,3,4,4,11,11,3,3,3,3,3,2,4,14,6,5,12,10,3,3,7,7,4,2,5,3,3,4,3,2,2,1,3,4,2,5,4,1,1,1,2,5,4,3,2,2,2,1,4,4,3,3,1,4,2,1,2,4,2,1,1,5,4,1,1,3,5,5,3,4,1,5,2,5,2,5,1,1,2,3,1,5,2,5,1,3,1,5,5,5,5,3,5,1,1,2,2,1,1,1,49,"2","","2","","To test the participant's mental health?","2","No."
"51","2026-01-14 14:47:52","2026-01-14 15:03:01","0","100","908","1","2026-01-14 15:03:02","R_3mlKkGKkYIKnCcV","","anonymous","EA",4,4,15,8,7,6,13,13,1,7,3,3,4,2,15,14,1,7,6,6,7,6,12,12,1,7,6,6,6,6,10,10,1,5,6,3,7,7,13,10,6,5,12,9,6,6,10,10,4,2,8,14,4,2,8,15,1,7,3,6,1,6,6,6,7,6,9,13,4,2,14,14,1,7,3,3,7,7,9,13,3,3,5,14,1,7,6,1,6,5,10,10,6,5,10,10,5,5,9,6,1,7,6,6,4,2,14,12,1,7,6,6,7,6,10,12,6,7,12,12,5,4,8,8,1,7,3,3,7,7,10,10,1,7,4,6,1,5,3,3,6,6,12,12,5,4,12,12,3,1,5,14,1,7,3,6,6,6,12,12,4,4,5,15,3,2,14,14,1,7,6,6,4,4,8,14,3,5,4,4,2,2,5,14,7,5,10,10,4,2,8,14,3,2,2,1,2,3,3,3,2,4,2,2,3,3,3,3,2,1,1,2,4,3,4,2,3,2,4,2,3,3,1,1,1,3,3,2,2,5,2,3,3,2,2,4,5,3,2,3,2,3,2,4,2,5,1,2,2,2,2,4,2,4,2,3,2,5,5,4,3,1,3,2,2,2,2,2,1,2,29,"2","","2","","To gauge how what we see influences how we feel","1","No "
"52","2026-01-14 14:53:56","2026-01-14 15:16:35","0","100","1359","1","2026-01-14 15:16:40","R_64wPLZ9IWZkxdSN","","anonymous","EA",4,3,15,15,5,4,9,10,2,5,6,6,4,2,15,15,2,4,6,6,4,4,9,9,2,5,7,6,6,6,9,9,4,1,15,15,4,1,15,15,4,1,15,15,4,4,15,15,4,1,15,15,4,2,15,15,4,1,15,15,3,5,15,11,4,3,9,10,4,1,15,15,1,5,6,4,5,4,9,9,4,1,15,15,2,5,3,4,4,1,15,15,5,4,9,9,4,3,9,9,2,5,3,6,4,1,15,15,1,6,3,1,5,3,9,9,5,4,10,10,4,1,15,15,3,3,15,15,5,5,9,9,2,5,6,3,3,4,14,14,5,5,9,9,4,1,15,15,4,1,15,15,2,5,2,7,5,5,9,10,5,6,6,10,4,1,15,15,2,5,6,6,4,1,15,15,2,5,11,3,4,1,14,14,4,2,9,10,3,5,6,6,4,3,4,3,4,4,3,3,2,2,3,1,3,2,3,3,3,2,1,2,3,3,3,2,2,2,2,3,2,2,2,3,2,2,3,3,1,2,2,4,1,1,2,3,4,4,2,4,1,2,1,4,1,4,1,2,2,1,2,4,2,3,1,3,1,4,4,4,4,2,5,1,1,2,1,1,2,2,44,"2","","2","","To gauge how images on the Internet impact daily life. ","2","No problems"
"53","2026-01-14 15:07:34","2026-01-14 15:31:54","0","100","1459","1","2026-01-14 15:31:55","R_50N2Bhedo5S6BZo","","anonymous","EA",4,1,15,14,7,6,10,10,1,5,4,4,7,5,9,9,1,3,3,3,6,7,10,10,1,6,1,1,7,4,8,8,3,5,4,4,7,2,10,10,4,2,8,8,7,7,9,9,4,2,8,8,4,1,8,8,2,3,6,6,2,3,6,6,7,3,6,6,4,3,8,8,1,6,3,3,7,5,10,10,4,3,10,8,2,4,3,3,6,5,9,9,7,2,6,9,4,1,8,8,2,3,6,6,4,1,5,5,2,7,4,4,6,2,6,9,7,3,6,9,4,1,8,8,2,4,6,6,7,7,10,10,1,5,3,3,2,7,1,1,7,4,3,10,4,2,14,14,7,4,8,8,1,4,4,4,7,3,10,10,3,4,6,6,4,1,14,14,3,4,3,12,4,1,15,15,3,5,3,4,4,2,2,2,7,3,6,9,4,1,15,15,2,1,2,3,4,3,2,1,1,4,4,1,2,3,3,3,3,2,2,1,3,3,4,2,1,2,2,3,3,3,2,3,2,2,4,2,2,2,2,4,1,2,1,3,5,3,1,3,2,3,1,5,3,5,1,3,1,3,1,5,3,5,1,3,1,5,5,5,5,1,5,1,1,1,1,1,1,1,37,"2","","2","","To see how we would rate photos based on how we are currently feeling","2","No"
"54","2026-01-14 15:05:48","2026-01-14 15:38:10","0","100","1941","1","2026-01-14 15:38:11","R_6sc5Ih7jAQ5cNHO","","anonymous","EA",5,3,15,15,6,6,9,10,1,6,3,6,4,2,8,8,1,5,4,4,5,4,11,14,1,7,3,3,7,7,10,10,1,7,1,1,6,5,9,9,4,2,15,15,4,4,11,14,4,2,5,5,4,2,14,15,1,6,6,6,1,5,11,11,7,7,9,13,4,2,5,5,1,7,3,3,7,6,12,12,4,2,5,14,1,7,3,3,4,3,14,14,6,6,11,13,5,4,8,15,1,6,2,1,6,3,14,15,1,6,3,4,6,4,12,12,6,6,10,10,5,5,8,8,1,6,6,3,5,5,6,6,1,6,4,4,1,7,2,1,5,4,14,15,4,2,8,5,4,1,8,5,1,6,6,6,5,5,12,10,6,6,10,12,4,3,5,5,2,4,6,6,5,1,5,5,3,6,11,3,5,1,8,5,7,6,9,9,4,1,5,5,4,2,2,1,2,4,3,2,2,2,3,2,4,2,4,2,3,2,2,2,4,3,4,2,2,2,4,3,2,2,2,2,2,2,2,2,1,2,2,4,2,1,1,3,4,2,2,3,2,3,1,5,1,5,1,2,1,3,1,5,2,4,1,2,1,5,5,5,5,1,4,1,1,1,1,1,1,1,73,"2","","2","","to gauge reactions and emotions when viewing photos with violence or the suggestion of violence in them; to see if we have become  numb to violence.","2","No, all went smoothly."
"55","2026-01-14 15:26:36","2026-01-14 15:47:06","0","100","1229","1","2026-01-14 15:47:07","R_6tExXqIy9D5ZdjC","","anonymous","EA",4,2,15,15,5,3,15,10,1,4,4,4,4,2,15,14,2,4,4,4,5,4,15,12,1,6,3,1,6,5,15,12,4,3,15,12,5,4,15,12,4,2,15,15,5,5,15,12,4,1,15,15,4,2,15,15,2,3,15,6,3,5,4,3,6,4,15,9,4,4,6,14,2,5,4,3,5,4,15,10,4,2,15,8,4,3,15,12,5,3,15,12,6,5,15,12,4,3,15,10,4,2,15,1,4,2,15,14,1,5,4,4,6,5,15,12,5,3,15,12,4,2,15,14,2,4,15,6,4,2,15,9,2,3,15,3,4,3,15,1,5,4,12,12,4,2,15,15,4,1,15,15,2,5,4,4,4,4,6,10,4,4,6,10,4,1,15,15,5,6,14,12,4,1,15,15,3,4,15,3,4,1,15,15,5,4,15,9,4,2,1,14,2,1,3,4,4,3,1,1,2,4,3,4,2,2,3,3,2,4,1,1,2,3,2,3,1,2,2,2,3,3,3,2,1,1,3,3,1,4,3,4,2,2,1,3,4,3,2,3,2,2,2,4,2,4,1,2,2,2,1,4,2,4,1,2,1,4,4,4,4,2,3,1,1,2,1,1,2,1,21,"2","","2","","See how first impressions are tied to emotions","2",""
"56","2026-01-14 15:00:30","2026-01-14 15:48:01","0","100","2851","1","2026-01-14 15:48:02","R_1OdzdbMiwcjmrhx","","anonymous","EA",5,3,6,12,6,4,10,9,1,7,3,3,4,3,14,14,1,6,4,3,6,5,10,10,1,6,3,1,6,4,10,12,2,6,3,3,6,6,9,10,5,3,8,15,6,4,10,10,4,3,14,14,4,2,5,15,1,6,3,3,2,6,4,3,6,4,9,9,4,2,14,14,1,5,4,4,6,4,12,12,4,2,4,4,2,6,3,1,5,4,9,9,6,4,10,12,6,2,8,8,2,6,3,3,4,3,14,14,1,5,3,3,6,6,10,13,5,5,12,12,4,3,14,14,1,6,3,3,6,4,10,10,1,5,3,3,2,5,3,3,5,5,10,12,4,3,14,14,5,2,14,14,1,6,3,1,5,4,10,12,5,5,10,10,4,2,14,14,2,6,4,4,4,1,8,14,3,4,6,6,4,1,5,15,5,3,10,12,4,2,5,14,3,2,2,2,3,3,3,2,2,2,2,2,2,3,4,2,2,2,2,2,3,2,3,2,3,1,4,4,4,4,2,4,2,2,3,2,2,2,2,3,2,2,2,3,4,3,2,2,2,3,2,4,2,5,2,1,2,2,2,4,2,5,1,3,1,5,5,5,4,1,5,1,1,2,1,1,2,1,63,"2","","2","","study emotional response to images based on age, sex, race and maybe how we expect to feel throughout the week based on last questions","2","no"
"57","2026-01-14 15:28:10","2026-01-14 15:59:35","0","100","1884","1","2026-01-14 15:59:36","R_8q7TWCqxANVnG2R","","anonymous","EA",2,4,6,12,7,7,9,10,1,6,3,12,4,4,14,14,1,2,4,4,7,7,9,9,1,4,1,1,6,6,6,12,1,6,3,3,7,6,10,10,7,4,8,15,6,6,10,10,4,4,15,8,6,4,6,6,1,6,4,4,1,4,6,4,7,6,6,12,4,4,8,8,1,7,3,3,7,7,10,10,7,4,15,15,1,5,3,3,4,4,9,10,7,6,9,12,6,4,15,8,1,6,3,12,4,4,15,15,1,6,4,4,6,6,12,12,4,4,6,12,6,4,8,8,1,5,4,4,1,4,12,8,1,2,4,4,1,6,1,12,7,6,8,8,7,2,15,12,6,4,8,8,1,7,3,3,4,5,15,8,6,5,13,8,4,4,15,15,1,4,15,15,2,4,2,15,2,7,6,4,4,5,2,14,7,7,6,9,4,4,15,15,2,2,2,2,5,3,4,2,2,2,4,4,4,2,3,5,3,3,2,2,3,3,4,4,3,2,3,3,3,2,1,3,4,3,4,2,2,3,3,2,2,3,3,4,3,3,2,2,3,2,5,3,2,3,5,4,3,2,2,3,4,3,4,3,2,3,3,3,3,1,4,3,3,3,3,2,3,3,62,"1","","1","It was about health ","To determine mood based on what people see ","1",""
"58","2026-01-14 15:56:37","2026-01-14 16:16:10","0","100","1173","1","2026-01-14 16:16:11","R_1jQvScGO131BDtD","","anonymous","EA",5,5,12,12,6,6,9,9,2,5,3,3,3,5,6,6,1,6,4,3,6,6,9,9,2,6,6,6,6,7,9,9,2,6,3,3,6,6,12,12,4,4,14,14,6,6,10,10,4,3,14,14,4,4,14,14,1,6,4,4,2,5,6,6,6,5,10,10,3,4,14,14,1,6,4,4,6,5,9,9,5,4,14,14,2,5,6,6,6,6,9,9,6,5,10,10,6,5,12,12,2,5,6,6,5,3,15,15,2,5,4,4,6,6,10,10,6,6,6,6,5,4,14,14,2,6,3,3,6,6,9,9,1,6,4,4,1,6,4,4,6,6,10,10,5,4,14,14,4,3,14,14,1,6,4,4,6,6,10,10,6,7,6,6,5,5,14,14,2,5,6,6,3,4,6,14,3,6,6,6,4,2,5,5,6,6,10,10,4,2,15,15,2,1,3,2,4,2,2,1,1,4,2,3,2,2,2,4,4,3,1,2,2,3,2,3,2,2,2,2,2,2,2,2,4,2,4,4,2,4,3,3,2,1,1,2,4,3,2,4,2,2,1,4,2,5,1,2,1,2,1,5,2,5,1,2,1,5,5,5,5,2,4,1,1,1,1,1,1,1,43,"2","","1","I think it was sad/disturbing images and a reaction ","Gauge peoples actual perception of traditionally positive or negative images","1","No"
"59","2026-01-14 16:28:25","2026-01-14 16:47:03","0","100","1117","1","2026-01-14 16:47:04","R_72EW7x15E7fD5dx","","anonymous","EA",4,1,14,14,7,5,12,12,1,5,3,4,4,1,14,14,1,4,4,4,7,7,9,12,1,7,2,1,7,5,9,12,2,7,3,3,7,7,12,12,5,1,14,5,7,7,9,12,4,1,15,15,4,1,14,5,1,6,2,1,1,6,4,4,7,7,13,12,3,4,7,4,1,5,2,3,7,7,12,12,5,1,8,15,1,7,6,1,7,7,12,12,7,6,9,10,5,2,10,10,1,7,2,1,5,1,8,5,1,5,4,4,7,6,12,12,7,7,9,12,4,2,14,5,7,7,12,12,6,7,12,10,2,3,3,3,1,6,2,3,6,7,12,12,4,1,5,5,3,1,6,14,1,7,3,3,7,7,12,12,7,7,10,12,3,1,6,14,1,7,2,1,4,1,14,14,5,7,9,12,4,1,14,14,7,7,9,9,2,5,6,7,2,2,5,4,5,2,2,1,1,4,2,5,2,4,2,5,3,5,1,3,2,2,1,4,2,3,2,1,1,1,5,2,3,4,4,4,2,5,4,5,5,2,1,2,5,5,3,5,2,4,1,5,2,5,1,1,1,4,1,5,3,5,1,4,1,5,5,5,5,1,5,1,1,1,1,1,1,1,25,"2","","2","","To see different perspectives on vision ","1","No"
"60","2026-01-14 17:19:16","2026-01-14 17:53:01","0","100","2025","1","2026-01-14 17:53:02","R_7g0eqMO80MOd9pZ","","anonymous","EA",5,3,14,14,6,5,8,12,1,6,6,4,4,1,14,14,1,6,4,4,5,3,6,12,1,6,1,1,7,6,13,13,3,3,11,1,7,3,10,10,5,1,14,15,3,5,2,12,4,1,5,8,4,1,15,14,1,6,4,4,2,4,11,4,6,6,12,10,4,1,15,14,1,7,6,3,6,4,9,9,4,1,14,14,1,7,1,1,5,5,6,12,6,4,9,12,5,4,10,14,1,4,2,1,5,3,10,14,1,6,4,6,6,4,12,12,7,7,13,12,4,2,7,7,2,5,11,6,7,6,6,10,1,5,4,6,1,5,4,3,7,6,10,10,3,2,6,14,4,1,8,8,1,6,6,6,3,7,6,12,7,7,10,10,5,3,8,14,1,6,6,1,4,2,11,8,2,4,6,11,4,1,14,7,6,4,12,10,3,2,6,12,2,1,5,3,3,2,1,1,1,3,2,5,2,3,2,4,3,4,1,5,2,2,2,4,1,2,2,1,1,1,2,2,4,2,5,4,2,4,4,3,2,1,1,3,4,2,1,2,1,3,1,4,1,5,1,2,2,1,1,4,2,4,1,2,1,5,5,5,5,2,3,1,1,2,1,1,1,2,50,"2","","2","","tying demographic data and state of emotions to how events are interpreted and how we react to those events; I could see it being relevant in journalism","2","No, although I wish there were some more nuanced selections for emotional states"
"61","2026-01-14 18:20:01","2026-01-14 18:49:57","0","100","1795","1","2026-01-14 18:49:58","R_5bsbbeYgplHeNgd","","anonymous","EA",4,1,14,14,6,5,10,10,1,6,4,4,4,1,14,14,1,5,4,4,6,3,9,9,1,6,6,1,6,3,9,9,3,3,14,3,7,6,10,10,5,1,14,14,4,3,14,10,4,1,14,14,4,1,14,14,1,5,4,4,2,2,11,6,5,2,14,10,4,1,14,14,1,5,6,6,6,2,9,9,4,1,14,14,1,4,14,1,5,2,14,10,5,3,14,9,4,1,14,14,2,2,11,1,4,1,14,14,1,6,4,4,7,5,10,10,5,5,10,12,5,1,8,14,3,4,14,3,6,6,12,12,2,5,11,6,1,5,1,3,6,5,14,14,4,1,14,14,5,1,8,8,1,5,4,4,6,4,10,10,4,4,10,10,4,1,14,14,2,4,11,1,4,1,14,14,1,6,6,6,4,1,14,14,7,2,9,9,4,1,14,14,3,2,2,2,2,3,2,2,2,2,2,1,3,2,3,2,2,2,2,2,2,2,4,2,2,2,2,4,4,2,2,3,2,2,2,2,2,2,2,3,2,2,2,2,3,2,2,2,2,2,2,4,2,4,2,2,2,2,2,3,2,4,2,2,1,2,4,4,2,2,3,2,2,2,2,2,2,2,33,"2","","2","","Perhaps to gauge how we perceive images compared to how we perceive ourselves?","1","No problems "
